probe_id	gene_symbol	entrez_id	ensembl_id
2528645	ASIC4	55515	ENSG00000072182
2528674	TMEM198	130612	ENSG00000188760
2528698	INHA	3623	ENSG00000123999
2528709	STK11IP	114790	ENSG00000144589
2528774	SLC4A3	6508	ENSG00000114923
2528821	LOC105373886	105373886	NA
2528857	LOC105373887	105373887	NA
2528859	LOC105373887	105373887	NA
2528863	LOC101928639	101928639	NA
2529213	LOC729770	729770	NA
2529215	LOC729770	729770	NA
2529219	LOC729770	729770	NA
2529231	LOC105373899	105373899	NA
2529277	LLPH	84298	ENSG00000139233
2529347	LOC105373901	105373901	NA
2529365	CCDC140	151278	ENSG00000163081
2529385	LOC440934	440934	ENSG00000237732
2529387	LOC440934	440934	ENSG00000237732
2529421	SGPP2	130367	ENSG00000163082
2529486	MOGAT1	116255	ENSG00000124003
2529546	ACSL3	2181	ENSG00000123983
2529627	KCNE4	23704	ENSG00000152049
2529664	LOC105373907	105373907	NA
2529782	MRPL44	65080	ENSG00000135900
2529839	LOC105373908	105373908	NA
2530054	NYAP2	57624	ENSG00000144460
2530183	LOC646736	646736	NA
2530307	RHBDD1	84236	ENSG00000144468
2530330	RHBDD1	84236	ENSG00000144468
2530425	COL4A3	1285	ENSG00000169031
2530539	MFF	56947	ENSG00000168958
2530599	AGFG1	3267	ENSG00000173744
2530713	CCL20	6364	ENSG00000115009
2530733	DAW1	164781	ENSG00000123977
2530842	LOC105373920	105373920	NA
2531129	FBXO36	130888	ENSG00000153832
2531187	SP140	11262	ENSG00000079263
2531229	SP140	11262	ENSG00000079263
2531377	SP100	6672	ENSG00000067066
2531522	CAB39	51719	ENSG00000135932
2531568	CAB39	51719	ENSG00000135932
2531570	CAB39	51719	ENSG00000135932
2531589	ITM2C	81618	ENSG00000135916
2531618	LOC151484	151484	ENSG00000232520
2531648	SPATA3	130560	ENSG00000173699
2531687	C2orf72	257407	ENSG00000204128
2531689	C2orf72	257407	ENSG00000204128
2531691	C2orf72	257407	ENSG00000204128
2531693	C2orf72	257407	ENSG00000204128
2531708	C2orf72	257407	ENSG00000204128
2531712	PSMD1	5707	ENSG00000173692
2531881	ARMC9	80210	ENSG00000135931
2531885	ARMC9	80210	ENSG00000135931
2531887	ARMC9	80210	ENSG00000135931
2531902	ARMC9	80210	ENSG00000135931
2531924	B3GNT7	93010	ENSG00000156966
2531983	TEX44	165100	ENSG00000177673
2532064	COPS7B	64708	ENSG00000144524
2532110	DIS3L2	129563	ENSG00000144535
2532351	PRSS56	646960	ENSG00000237412
2532378	CHRND	1144	ENSG00000135902
2532399	CHRNG	1146	ENSG00000196811
2532422	EIF4E2	9470	ENSG00000135930
2532480	EFHD1	80303	ENSG00000115468
2532510	GIGYF2	26058	ENSG00000204120
2532626	C2orf82	389084	ENSG00000182600
2532638	C2orf82	389084	ENSG00000182600
2532640	C2orf82	389084	ENSG00000182600
2532681	NEU2	4759	ENSG00000115488
2532699	INPP5D	3635	NA
2532852	SAG	6295	NA
2532894	DGKD	8527	NA
2533003	USP40	55230	ENSG00000085982
2533007	USP40	55230	ENSG00000085982
2533133	MROH2A	339766	ENSG00000185038
2533139	MROH2A	339766	ENSG00000185038
2533141	MROH2A	339766	ENSG00000185038
2533143	MROH2A	339766	ENSG00000185038
2533145	MROH2A	339766	ENSG00000185038
2533157	MROH2A	339766	ENSG00000185038
2533159	MROH2A	339766	ENSG00000185038
2533162	MROH2A	339766	ENSG00000185038
2533164	MROH2A	339766	ENSG00000185038
2533166	MROH2A	339766	ENSG00000185038
2533168	MROH2A	339766	ENSG00000185038
2533170	MROH2A	339766	ENSG00000185038
2533173	MROH2A	339766	ENSG00000185038
2533175	MROH2A	339766	ENSG00000185038
2533177	MROH2A	339766	ENSG00000185038
2533179	MROH2A	339766	ENSG00000185038
2533181	MROH2A	339766	ENSG00000185038
2533183	MROH2A	339766	ENSG00000185038
2533185	MROH2A	339766	ENSG00000185038
2533187	MROH2A	339766	ENSG00000185038
2533189	MROH2A	339766	ENSG00000185038
2533191	MROH2A	339766	ENSG00000185038
2533195	MROH2A	339766	ENSG00000185038
2533197	MROH2A	339766	ENSG00000185038
2533199	MROH2A	339766	ENSG00000185038
2533227	TRPM8	79054	ENSG00000144481
2533289	SPP2	6694	ENSG00000072080
2533446	LINC01173	106144537	ENSG00000280744
2533493	SH3BP4	23677	ENSG00000130147
2533901	AGAP1-IT1	100506749	ENSG00000235529
2533932	AGAP1	116987	ENSG00000157985
2533976	IQCA1	79781	ENSG00000132321
2533980	IQCA1	79781	ENSG00000132321
2534053	LOC105373949	105373949	NA
2534126	COPS8	10920	ENSG00000198612
2534203	LOC105373953	105373953	NA
2534205	LOC105373953	105373953	NA
2534324	PRLH	51052	ENSG00000071677
2534344	LOC105373958	105373958	ENSG00000234949
2534354	LRRFIP1	9208	ENSG00000124831
2534456	LRRFIP1	9208	ENSG00000124831
2534483	RBM44	375316	ENSG00000177483
2534503	RBM44	375316	ENSG00000177483
2534505	RBM44	375316	ENSG00000177483
2534507	RBM44	375316	ENSG00000177483
2534509	RAMP1	10267	ENSG00000132329
2534613	UBE2F-SCLY	100533179	ENSG00000258984
2534664	ESPNL	339768	ENSG00000144488
2534694	KLHL30	377007	ENSG00000168427
2534717	ERFE	151176	ENSG00000178752
2534783	LOC101927958	101927958	NA
2534810	TRAF3IP1	26146	ENSG00000204104
2534865	ASB1	51665	ENSG00000065802
2534952	LINC01937	105373962	NA
2535027	TWIST2	117581	ENSG00000233608
2535543	LOC401040	401040	NA
2535617	LOC150935	150935	NA
2535814	DUSP28	285193	ENSG00000188542
2535830	RNPEPL1	57140	NA
2535927	GPR35	2859	ENSG00000178623
2535944	LOC285191	285191	NA
2535976	AGXT	189	ENSG00000172482
2536071	SNED1	25992	ENSG00000162804
2536183	PPP1R7	5510	ENSG00000115685
2536217	ANO7	50636	ENSG00000146205
2536263	LOC105376810	105376810	NA
2536298	SEPT2	4735	ENSG00000168385
2536531	FARP2	9855	ENSG00000006607
2536616	STK25	10494	ENSG00000115694
2536625	BOK	666	ENSG00000176720
2536648	LOC100129675	100129675	NA
2536677	ATG4B	23192	ENSG00000168397
2536727	DTYMK	1841	ENSG00000168393
2536729	DTYMK	1841	ENSG00000168393
2536757	ING5	84289	ENSG00000168395
2536800	D2HGDH	728294	ENSG00000180902
2536860	LOC105373976	105373976	NA
2536862	LOC105373976	105373976	NA
2536864	LOC105373976	105373976	NA
2536866	LOC105373976	105373976	NA
2536874	GAL3ST2	64090	NA
2536885	NEU4	129807	NA
2536889	NEU4	129807	NA
2536933	LINC01238	102723927	NA
2536948	LOC285097	285097	NA
2536959	FLJ40712	401044	NA
2536965	LOC285097	285097	NA
2536996	FLJ41327	401045	NA
2537040	FAM110C	642273	ENSG00000184731
2537052	FAM110C	642273	ENSG00000184731
2537109	SH3YL1	26751	ENSG00000035115
2537171	ALKAL2	285016	ENSG00000189292
2537197	LOC105373346	105373346	NA
2537200	LOC105373346	105373346	NA
2537251	LINC01874	727944	NA
2537290	TMEM18	129787	ENSG00000151353
2537337	LOC105373479	105373479	NA
2537340	LOC105373479	105373479	NA
2537342	LOC105373479	105373479	NA
2537344	LOC105373479	105373479	NA
2537379	LINC01115	339822	ENSG00000237667
2537410	LOC391343	391343	NA
2537438	LINC01939	101060385	ENSG00000228799
2537447	LOC391343	391343	NA
2537549	LOC105373359	105373359	NA
2537789	MYT1L-AS1	730811	ENSG00000225619
2538000	RNASEH1	246243	ENSG00000171865
2538035	RNASEH1	246243	ENSG00000171865
2538039	RPS7	6201	ENSG00000171863
2538050	TMSB4XP2	7116	NA
2538130	LOC105373393	105373393	NA
2538246	LINC01304	100505964	ENSG00000237401
2538358	LINC01249	727982	ENSG00000231532
2538480	TSSC1	7260	ENSG00000032389
2538600	ADI1	55256	NA
2538703	LOC105373399	105373399	NA
2538785	LINC01248	102723818	NA
2538867	LINC01810	105373400	NA
2538924	LINC00487	400941	ENSG00000205837
2539036	LINC01247	101929390	ENSG00000227007
2539065	PIK3CD	5293	ENSG00000171608
2539083	LINC01246	102800315	ENSG00000236172
2539087	MIR7515HG	102800314	ENSG00000236172
2539116	NRIR	104326052	NA
2539125	CMPK2	129607	ENSG00000134326
2539148	RNF144A-AS1	386597	ENSG00000228203
2539337	LOC100129581	100129581	NA
2539358	LOC101929551	101929551	ENSG00000226506
2539374	LINC00298	339788	ENSG00000235665
2539387	LINC00299	339789	ENSG00000236790
2539484	LINC01814	101929567	ENSG00000236008
2539492	ID2-AS1	100506299	ENSG00000235092
2539499	ID2-AS1	100506299	ENSG00000235092
2539506	ID2-AS1	100506299	ENSG00000235092
2539518	KIDINS220	57498	ENSG00000134313
2539522	KIDINS220	57498	ENSG00000134313
2539607	MBOAT2	129642	ENSG00000143797
2539702	LOC100506317	100506317	NA
2539765	ITGB1BP1	9270	ENSG00000119185
2539821	ADAM17	6868	ENSG00000151694
2539869	YWHAQ	10971	ENSG00000134308
2539924	LOC100996549	100996549	NA
2539935	LOC100996549	100996549	NA
2539958	LOC105373422	105373422	NA
2539970	LOC400943	400943	NA
2540007	CYS1	192668	ENSG00000205795
2540048	LOC105373424	105373424	NA
2540050	LOC105373424	105373424	NA
2540079	LOC101929691	101929691	NA
2540081	LOC101929691	101929691	NA
2540210	NOL10	79954	ENSG00000115761
2540464	FLJ33534	285150	ENSG00000145063
2540477	ROCK2	9475	ENSG00000134318
2540578	E2F6	1876	ENSG00000169016
2540658	NTSR2	23620	ENSG00000169006
2540696	LOC101929752	101929752	NA
2540798	LOC105373432	105373432	NA
2540978	LOC100506474	100506474	ENSG00000225649
2541029	LOC105373485	105373485	NA
2541063	LINC00276	100499171	ENSG00000230448
2541150	FAM84A	151354	ENSG00000162981
2541230	NBAS	51594	ENSG00000151779
2541523	MYCNOS	10408	ENSG00000233718
2541600	LOC105373443	105373443	NA
2541697	LOC105373444	105373444	NA
2541699	FAM49A	81553	ENSG00000197872
2541904	RAD51AP2	729475	ENSG00000214842
2541944	SMC6	79677	ENSG00000163029
2542011	LOC105373449	105373449	NA
2542026	LOC105373449	105373449	NA
2542035	ZPAXP	105373450	NA
2542119	LOC105373451	105373451	NA
2542340	LINC01376	400945	ENSG00000236204
2542365	LINC01376	400945	ENSG00000236204
2542390	LOC105373455	105373455	NA
2542420	OSR1	130497	ENSG00000143867
2542528	LOC101928196	101928196	NA
2542639	TTC32	130502	ENSG00000183891
2542651	WDR35	57539	ENSG00000118965
2542711	MATN3	4148	ENSG00000132031
2542737	LAPTM4A	9741	ENSG00000068697
2542795	SDC1	6382	ENSG00000115884
2542816	PUM2	23369	ENSG00000055917
2542910	DRG1	4733	ENSG00000185721
2542912	DRG1	4733	ENSG00000185721
2542922	DRG1	4733	ENSG00000185721
2542972	NDUFAF2	91942	ENSG00000164182
2542990	HS1BP3	64342	ENSG00000118960
2543032	HS1BP3-IT1	100874343	ENSG00000231948
2543066	LDAH	60526	ENSG00000118961
2543163	APOB	338	ENSG00000084674
2543324	LOC101929230	101929230	NA
2543332	LOC101929230	101929230	NA
2543340	LOC101929230	101929230	NA
2543356	LINC01822	645949	ENSG00000229621
2543416	LINC01830	105374322	NA
2543522	LINC01830	105374322	NA
2543827	LOC105374325	105374325	NA
2543837	LOC105374325	105374325	NA
2543842	LOC105374325	105374325	NA
2543921	LOC102723401	102723401	NA
2543966	ATAD2B	54454	ENSG00000119778
2543973	ATAD2B	54454	ENSG00000119778
2543989	ATAD2B	54454	ENSG00000119778
2544012	ATAD2B	54454	ENSG00000119778
2544031	ATAD2B	54454	ENSG00000119778
2544038	ATAD2B	54454	ENSG00000119778
2544040	ATAD2B	54454	ENSG00000119778
2544042	ATAD2B	54454	ENSG00000119778
2544044	ATAD2B	54454	ENSG00000119778
2544046	ATAD2B	54454	ENSG00000119778
2544050	ATAD2B	54454	ENSG00000119778
2544052	ATAD2B	54454	ENSG00000119778
2544054	ATAD2B	54454	ENSG00000119778
2544056	ATAD2B	54454	ENSG00000119778
2544058	ATAD2B	54454	ENSG00000119778
2544060	ATAD2B	54454	ENSG00000119778
2544062	ATAD2B	54454	ENSG00000119778
2544066	ATAD2B	54454	ENSG00000119778
2544075	ATAD2B	54454	ENSG00000119778
2544079	ATAD2B	54454	ENSG00000119778
2544085	ATAD2B	54454	ENSG00000119778
2544087	ATAD2B	54454	ENSG00000119778
2544091	ATAD2B	54454	ENSG00000119778
2544093	ATAD2B	54454	ENSG00000119778
2544164	WDCP	80304	ENSG00000163026
2544179	SF3B6	51639	ENSG00000115128
2544201	TP53I3	9540	ENSG00000115129
2544219	PFN4	375189	ENSG00000176732
2544227	LOC105374328	105374328	ENSG00000232642
2544238	ITSN2	50618	ENSG00000198399
2544484	ADCY3	109	ENSG00000138031
2544565	DNAJC27	51277	ENSG00000115137
2544608	SUCLA2	8803	ENSG00000136143
2544625	POMC	5443	ENSG00000115138
2544662	DNMT3A	1788	ENSG00000119772
2544746	DNMT3A	1788	ENSG00000119772
2544749	DNMT3A	1788	ENSG00000119772
2544766	LOC100131510	100131510	NA
2544781	DTNB	1838	ENSG00000138101
2544921	ASXL2	55252	ENSG00000143970
2544925	ASXL2	55252	ENSG00000143970
2545007	KIF3C	3797	ENSG00000084731
2545092	HADHA	3030	ENSG00000084754
2545144	ADGRF3	165082	ENSG00000173567
2545197	DRC1	92749	ENSG00000157856
2545200	OTOF	9381	ENSG00000115155
2545291	CIB4	130106	ENSG00000157884
2545386	HSP90AA1	3320	ENSG00000080824
2545398	LOC105374337	105374337	NA
2545409	LOC100129724	100129724	NA
2545441	AGBL5-AS1	100874031	ENSG00000231636
2545462	OST4	100128731	ENSG00000228474
2545478	CGREF1	10669	ENSG00000138028
2545509	PREB	10113	ENSG00000138073
2545534	PRR30	339779	ENSG00000186143
2545549	SLC5A6	8884	ENSG00000138074
2545613	SLC30A3	7781	ENSG00000115194
2545645	UCN	7349	ENSG00000163794
2545653	MPV17	4358	ENSG00000115204
2545679	MPV17	4358	ENSG00000115204
2545681	GTF3C2	2976	ENSG00000115207
2545750	EIF2B4	8890	ENSG00000115211
2545786	EIF2B4	8890	ENSG00000115211
2545793	ZNF513	130557	ENSG00000163795
2545811	PPM1G	5496	ENSG00000115241
2545841	FTH1P3	2498	NA
2545869	IFT172	26160	ENSG00000138002
2545953	FNDC4	64838	ENSG00000115226
2545999	CCDC121	79635	ENSG00000176714
2546008	SUPT7L	9913	ENSG00000119760
2546036	LINC01460	100129995	ENSG00000205334
2546132	LOC100505736	100505736	NA
2546173	LOC100505716	100505716	ENSG00000223522
2546194	FLJ31356	403150	ENSG00000229951
2546210	LOC102723530	102723530	NA
2546244	LOC105374384	105374384	NA
2546251	LOC100505774	100505774	NA
2546264	LOC100505774	100505774	NA
2546266	LOC100505774	100505774	NA
2546285	TRMT61B	55006	ENSG00000171103
2546351	C2orf71	388939	ENSG00000179270
2546377	LOC105374386	105374386	NA
2546409	ALK	238	ENSG00000171094
2546612	LOC101929418	101929418	NA
2546650	LOC105374414	105374414	NA
2546795	CAPN13	92291	ENSG00000162949
2546874	GALNT14	79623	ENSG00000158089
2547032	CAPN14	440854	ENSG00000214711
2547114	XDH	7498	ENSG00000158125
2547231	SRD5A2	6716	ENSG00000277893
2547269	SRD5A2	6716	ENSG00000277893
2547332	MEMO1	51072	ENSG00000162959
2547386	DPY30	84661	ENSG00000162961
2547414	DPY30	84661	ENSG00000162961
2547416	DPY30	84661	ENSG00000162961
2547454	NLRC4	58484	ENSG00000091106
2547541	BIRC6-AS2	103752586	ENSG00000279897
2547716	FAM98A	25940	ENSG00000119812
2547751	MYADML	151325	ENSG00000239649
2548106	LOC100288911	100288911	NA
2548172	FEZ2	9637	ENSG00000171055
2548255	STRN	6801	ENSG00000115808
2548259	STRN	6801	ENSG00000115808
2548261	STRN	6801	ENSG00000115808
2548264	STRN	6801	ENSG00000115808
2548267	STRN	6801	ENSG00000115808
2548269	STRN	6801	ENSG00000115808
2548272	STRN	6801	ENSG00000115808
2548274	STRN	6801	ENSG00000115808
2548324	HEATR5B	54497	ENSG00000008869
2548402	EIF2AK2	5610	ENSG00000055332
2548442	SULT6B1	391365	ENSG00000138068
2548453	SULT6B1	391365	ENSG00000138068
2548459	CEBPZ	10153	ENSG00000115816
2548500	PRKD3	23683	ENSG00000115825
2548617	CDC42EP3	10602	ENSG00000163171
2548674	LINC00211	101929559	ENSG00000237803
2548699	CYP1B1	1545	ENSG00000138061
2548762	LOC102723739	102723739	NA
2548764	LOC102723739	102723739	NA
2548766	LOC102723739	102723739	NA
2548776	ATL2	64225	ENSG00000119787
2548835	LOC101929596	101929596	NA
2548871	HNRNPLL	92906	ENSG00000143889
2548951	LOC375196	375196	ENSG00000269210
2548970	SRSF7	6432	ENSG00000115875
2549007	DHX57	90957	ENSG00000163214
2549085	DHX57	90957	ENSG00000163214
2549092	SOS1	6654	ENSG00000115904
2549206	HSPE1P13	106480256	NA
2549230	CDKL4	344387	ENSG00000205111
2549260	MAP4K3	8491	ENSG00000011566
2549455	THUMPD2	80745	ENSG00000138050
2549535	SLC8A1	6546	ENSG00000183023
2549545	SLC8A1	6546	ENSG00000183023
2549547	SLC8A1	6546	ENSG00000183023
2549565	SLC8A1	6546	ENSG00000183023
2549809	LOC105374473	105374473	NA
2549876	LOC105374506	105374506	NA
2549930	LINC01914	101929723	ENSG00000234362
2549952	C2orf91	400950	ENSG00000205086
2550036	LOC105374531	105374531	NA
2550046	LOC102723824	102723824	NA
2550074	LOC102723824	102723824	NA
2550120	EML4	27436	ENSG00000143924
2550171	LOC105374537	105374537	NA
2550175	KCNG3	170850	ENSG00000171126
2550325	OXER1	165140	ENSG00000162881
2550406	LINC01819	102723854	ENSG00000231826
2550472	LINC01819	102723854	ENSG00000231826
2550493	LOC100506047	100506047	NA
2550502	LOC100506047	100506047	NA
2550522	ZFP36L2	678	ENSG00000152518
2550542	THADA	63892	ENSG00000115970
2550724	C1GALT1C1L	728819	ENSG00000223658
2550755	ABCG5	64240	ENSG00000138075
2550790	LRPPRC	10128	ENSG00000138095
2550922	LOC102723904	102723904	NA
2550925	LOC102723904	102723904	NA
2550928	PPM1B	5495	ENSG00000138032
2550959	PREPL	9581	ENSG00000138078
2551135	LOC100130502	100130502	NA
2551171	SIX3-AS1	100506108	ENSG00000236502
2551189	SIX2	10736	ENSG00000170577
2551284	LINC01121	400952	ENSG00000205054
2551327	SRBD1	55133	ENSG00000068784
2551395	LOC102724965	102724965	NA
2551397	LOC102724965	102724965	NA
2551405	LOC105374580	105374580	ENSG00000228481
2551573	PRKCE	5581	ENSG00000171132
2551581	LOC105374581	105374581	NA
2551583	LOC105374581	105374581	NA
2551628	LINC01820	105374582	NA
2551651	ATP6V1E2	90423	ENSG00000250565
2551684	LOC100506142	100506142	ENSG00000250116
2551690	PIGF	5281	ENSG00000151665
2551786	MCFD2	90411	ENSG00000180398
2551905	STPG4	285051	ENSG00000239605
2551968	LOC101927043	101927043	ENSG00000234690
2552051	KCNK12	56660	ENSG00000184261
2552110	RPL18A	6142	ENSG00000105640
2552153	FBXO11	80204	ENSG00000138081
2552250	LOC105374591	105374591	NA
2552368	LHCGR	3973	ENSG00000138039
2552470	FSHR	2492	ENSG00000170820
2552643	NRXN1	9378	ENSG00000179915
2552902	TMEM230	29058	ENSG00000089063
2553006	LOC105374597	105374597	NA
2553008	LOC105374597	105374597	NA
2553103	LOC105374598	105374598	NA
2553110	LOC105369165	105369165	NA
2553282	PSME4	23198	ENSG00000068878
2553421	TSPYL6	388951	ENSG00000178021
2553428	LOC105374610	105374610	NA
2553555	LOC105374667	105374667	NA
2553576	RTN4	57142	ENSG00000115310
2553669	LOC105374674	105374674	NA
2553678	CLHC1	130162	ENSG00000162994
2553680	CLHC1	130162	ENSG00000162994
2553682	CLHC1	130162	ENSG00000162994
2553730	MTIF2	4528	ENSG00000085760
2553911	PPP4R3B	57223	ENSG00000275052
2553970	PNPT1	87178	ENSG00000138035
2554018	EFEMP1	2202	ENSG00000115380
2554085	MIR216B	100126319	ENSG00000211520
2554087	MIR217HG	104355290	NA
2554110	LINC01813	101927165	NA
2554121	LOC100129434	100129434	ENSG00000233251
2554340	LOC105377628	105377628	NA
2554448	FANCL	55120	ENSG00000115392
2554704	LOC105374754	105374754	NA
2554942	MIR4432HG	106660609	ENSG00000223929
2554975	BCL11A	53335	ENSG00000119866
2555129	LINC01185	400957	ENSG00000228414
2555174	PUS10	150962	ENSG00000162927
2555230	PUS10	150962	ENSG00000162927
2555252	LOC339803	339803	ENSG00000212978
2555263	LOC105374758	105374758	NA
2555277	USP34	9736	ENSG00000115464
2555472	SNORA70B	100124537	ENSG00000206937
2555490	XPO1	7514	ENSG00000082898
2555551	XPO1	7514	ENSG00000082898
2555565	XPO1	7514	ENSG00000082898
2555604	FAM161A	84140	ENSG00000170264
2555630	CCT4	10575	ENSG00000115484
2555819	TMEM17	200728	ENSG00000186889
2555830	TMEM17	200728	ENSG00000186889
2555941	LOC100132215	100132215	ENSG00000231609
2556010	DBIL5P2	100169989	ENSG00000242412
2556185	LOC647115	647115	NA
2556209	UGP2	7360	ENSG00000169764
2556211	UGP2	7360	ENSG00000169764
2556215	VPS54	51542	ENSG00000143952
2556302	PELI1	57162	ENSG00000197329
2556351	LINC00309	150992	ENSG00000230923
2556393	LOC105374768	105374768	NA
2556400	LOC105374769	105374769	NA
2556422	LOC105374769	105374769	NA
2556431	LOC105374771	105374771	NA
2556464	LOC105374771	105374771	NA
2556495	LOC101927402	101927402	ENSG00000260101
2556529	SERTAD2	9792	ENSG00000179833
2556556	SERTAD2	9792	ENSG00000179833
2556599	LINC01800	101927438	ENSG00000234572
2556609	LINC02245	400958	ENSG00000237638
2556732	LOC729324	729324	NA
2556750	SPRED2	200734	ENSG00000198369
2556752	SPRED2	200734	ENSG00000198369
2556871	LOC105374780	105374780	NA
2557104	MEIS1-AS3	730198	NA
2557124	MEIS1-AS2	100873998	ENSG00000230749
2557256	LINC01797	101927577	ENSG00000237179
2557273	LOC105374785	105374785	NA
2557337	LINC01628	102724321	ENSG00000232688
2557343	LOC105374785	105374785	NA
2557362	LOC105374785	105374785	NA
2557364	LOC105374785	105374785	NA
2557367	LINC01829	644838	ENSG00000236780
2557457	LOC105374786	105374786	NA
2557503	LINC01812	101927701	ENSG00000237013
2557759	CNRIP1	25927	ENSG00000119865
2557800	LOC101927723	101927723	NA
2557829	FBXO48	554251	ENSG00000204923
2557901	LOC105374790	105374790	NA
2557903	LOC105374790	105374790	NA
2557905	LOC105374790	105374790	NA
2557918	LINC01890	105374791	ENSG00000228329
2557948	BMP10	27302	ENSG00000163217
2557956	GKN2	200504	ENSG00000183607
2558045	GFPT1	2673	ENSG00000198380
2558118	NFU1	27247	ENSG00000169599
2558467	LINC01816	100133985	ENSG00000231327
2558483	C2orf42	54980	ENSG00000115998
2558511	TIA1	7072	ENSG00000116001
2558567	EIF3A	8661	ENSG00000107581
2558577	SNRPG	6637	ENSG00000143977
2558595	FAM136A	84908	ENSG00000035141
2558725	TGFA-IT1	100874273	ENSG00000224606
2558736	ADD2	119	ENSG00000075340
2558824	FIGLA	344018	ENSG00000183733
2558844	CLEC4F	165530	ENSG00000152672
2558876	CD207	50489	ENSG00000116031
2558972	PAIP2B	400961	ENSG00000124374
2558976	MCEE	84693	ENSG00000124370
2559003	MCEE	84693	ENSG00000124370
2559010	PAIP2B	400961	ENSG00000124374
2559164	LOC105374798	105374798	NA
2559189	CYP26B1	56603	ENSG00000003137
2559241	EXOC6B	23233	ENSG00000144036
2559449	RAB11FIP5	26056	ENSG00000135631
2559494	PRADC1	84279	ENSG00000135617
2559514	FBXO41	150726	ENSG00000163013
2559553	FBXO41	150726	ENSG00000163013
2559578	LOC105374802	105374802	NA
2559582	LOC105374802	105374802	NA
2559588	LOC105374804	105374804	NA
2559619	NAT8	9027	ENSG00000144035
2559637	NAT8B	51471	ENSG00000204872
2559647	NAT8	9027	ENSG00000144035
2559696	TPRKB	51002	ENSG00000144034
2559710	TPRKB	51002	ENSG00000144034
2559712	TPRKB	51002	ENSG00000144034
2559714	LOC105374807	105374807	NA
2559722	BICDL1	92558	ENSG00000135127
2559748	DGUOK-AS1	100874048	ENSG00000237883
2559792	BOLA3	388962	ENSG00000163170
2559807	MOB1A	55233	ENSG00000114978
2559849	SLC4A5	57835	ENSG00000188687
2559967	DCTN1	1639	ENSG00000204843
2560044	C2orf81	388963	ENSG00000159239
2560076	RTKN	6242	ENSG00000114993
2560122	MOGS	7841	ENSG00000115275
2560141	MRPL53	116540	ENSG00000204822
2560147	CCDC142	84865	ENSG00000135637
2560149	CCDC142	84865	ENSG00000135637
